IDs,Formula,Definition,Lower bound,Upper bound,Reaction name,comments,DB_IDs,ECs,Compartments,Kegg Definition,Kegg Equation,Pathways
UF01025_M,ocACP_m  +  malACP_m  <=>  3odcACP_m  +  ACP_m  +  co2_m  +  h_m,malonyl-[acyl-carrier protein]  +  Octanoyl-[acp]  <=>   H +   +  carbon dioxide  +  holo-[acyl-carrier protein]  +  3-Oxodecanoyl-[acp],0,1000,beta-ketoacyl synthetase (2.3.1.41),,R02768,2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179|2.3.1.-,0,Acyl-[acyl-carrier protein] + Malonyl-[acyl-carrier protein] <=> 3-Oxoacyl-[acyl-carrier protein] + CO2 + Acyl-carrier protein,C00173 + C01209 <=> C00685 + C00011 + C00229,"rn00061  Fatty acid biosynthesis, "
UF01026_R,malcoa_r  +  stcoa_r  -->  3oarachcoa_r  +  co2_r  +  coa_r,malonyl-CoA(5-)  +  stearoyl-CoA(4-)  <=>   H +   +  carbon dioxide  +  coenzyme A(4-)  +  3-oxocosanoyl-CoA(4-),0,1000,acyl-[acyl-carrier-protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating) (2.3.1.41),Weird annotation EC( COA instead of ACP),R02768,2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179|2.3.1.-,0,Acyl-[acyl-carrier protein] + Malonyl-[acyl-carrier protein] <=> 3-Oxoacyl-[acyl-carrier protein] + CO2 + Acyl-carrier protein,C00173 + C01209 <=> C00685 + C00011 + C00229,"rn00061  Fatty acid biosynthesis, "
UF01027_C,btACP_c  +  malACP_c  <=>  3ohxACP_c  +  ACP_c  +  co2_c  +  h_c,malonyl-[acyl-carrier protein]  +  Butyryl-[acp]  <=>   H +   +  carbon dioxide  +  holo-[acyl-carrier protein]  +  3-Oxohexanoyl-[acp],0,1000,butyryl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating) (2.3.1.41),,R04952,2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179|2.3.1.-,0,Butyryl-[acp] + Malonyl-[acyl-carrier protein] <=> 3-Oxohexanoyl-[acp] + CO2 + Acyl-carrier protein,C05745 + C01209 <=> C05746 + C00011 + C00229,"rn00061  Fatty acid biosynthesis, rn01212  Fatty acid metabolism, MODULE M00083  Fatty acid biosynthesis, elongation"
UF01027_M,btACP_m  +  malACP_m  <=>  3ohxACP_m  +  ACP_m  +  co2_m  +  h_m,malonyl-[acyl-carrier protein]  +  Butyryl-[acp]  <=>   H +   +  carbon dioxide  +  holo-[acyl-carrier protein]  +  3-Oxohexanoyl-[acp],0,1000,butyryl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating) (2.3.1.41),,R04952,2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179|2.3.1.-,0,Butyryl-[acp] + Malonyl-[acyl-carrier protein] <=> 3-Oxohexanoyl-[acp] + CO2 + Acyl-carrier protein,C05745 + C01209 <=> C05746 + C00011 + C00229,"rn00061  Fatty acid biosynthesis, "
UF01028_C,hxACP_c  +  malACP_c  <=>  3oocACP_c  +  ACP_c  +  co2_c  +  h_c,malonyl-[acyl-carrier protein]  +  Hexanoyl-[acp]  <=>   H +   +  carbon dioxide  +  holo-[acyl-carrier protein]  +  3-Oxooctanoyl-[acp],0,1000,beta-ketoacyl synthetase (2.3.1.41),,R02768,2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179|2.3.1.-,0,Acyl-[acyl-carrier protein] + Malonyl-[acyl-carrier protein] <=> 3-Oxoacyl-[acyl-carrier protein] + CO2 + Acyl-carrier protein,C00173 + C01209 <=> C00685 + C00011 + C00229,"rn00061  Fatty acid biosynthesis, "
UF01028_M,hxACP_m  +  malACP_m  <=>  3oocACP_m  +  ACP_m  +  co2_m  +  h_m,malonyl-[acyl-carrier protein]  +  Hexanoyl-[acp]  <=>   H +   +  carbon dioxide  +  holo-[acyl-carrier protein]  +  3-Oxooctanoyl-[acp],0,1000,beta-ketoacyl synthetase (2.3.1.41),,R02768,2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179|2.3.1.-,0,Acyl-[acyl-carrier protein] + Malonyl-[acyl-carrier protein] <=> 3-Oxoacyl-[acyl-carrier protein] + CO2 + Acyl-carrier protein,C00173 + C01209 <=> C00685 + C00011 + C00229,"rn00061  Fatty acid biosynthesis, "
UF01029_C,malmeACP_c + malACP_c --> ACP_c + 3kglutmeACP_c,malonate-methylester-ACP + malonyl-ACP --> ACP + 3-ketoglutarate-methylester-ACP,0,1000,beta-ketoacyl-[acyl-carrier-protein] synthase I (2.3.1.41),,R02768,2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179|2.3.1.-,0,Acyl-[acyl-carrier protein] + Malonyl-[acyl-carrier protein] <=> 3-Oxoacyl-[acyl-carrier protein] + CO2 + Acyl-carrier protein,C00173 + C01209 <=> C00685 + C00011 + C00229,"rn00061  Fatty acid biosynthesis, "
UF01030_C,glutmeACP_c + malACP_c --> 3kpimemeACP_c + ACP_c + co2_c,glutarate-methylester-ACP + malonyl-ACP --> 3-ketopimelate-methylester-ACP + ACP + CO2,0,1000,beta-ketoacyl-[acyl-carrier-protein] synthase I (2.3.1.41),,R02768,2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179|2.3.1.-,0,Acyl-[acyl-carrier protein] + Malonyl-[acyl-carrier protein] <=> 3-Oxoacyl-[acyl-carrier protein] + CO2 + Acyl-carrier protein,C00173 + C01209 <=> C00685 + C00011 + C00229,"rn00061  Fatty acid biosynthesis, "
UF01032_C,acoa_c  +  dhap_c  -->  1agly3p_c  +  coa_c,Acyl-CoA  +  glycerone phosphate(2-)  <=>   1-acylglycerone 3-phosphate  +  coenzyme A(4-),0,1000,Acyl-CoA:glycerone-phosphate O-acyltransferase (2.3.1.42),,R01013,2.3.1.42,1,Acyl-CoA + Glycerone phosphate <=> CoA + Acylglycerone phosphate,C00040 + C00111 <=> C00010 + C03372,rn00564  Glycerophospholipid metabolism
UF01033_C,succoa_c + homL_c <=> coa_c + suchms_c,succinyl-CoA + L-homoserine = CoA + O-succinyl-L-homoserine,-1000,1000,Succinyl-CoA:L-homoserine O-succinyltransferase (2.3.1.46),,R01777,2.3.1.46,1,Succinyl-CoA + L-Homoserine <=> CoA + O-Succinyl-L-homoserine,C00091 + C00263 <=> C00010 + C01118,"rn00270  Cysteine and methionine metabolism, rn00920  Sulfur metabolism, rn01110  Biosynthesis of secondary metabolites, rn01230  Biosynthesis of amino acids, MODULE M00017  Methionine biosynthesis, apartate => homoserine => methionine"
UF01034_C,alaL_c  +  h_c  +  pmcoa_c  -->  8aonn_c  +  co2_c  +  coa_c,L-alanine zwitterion  +  H +   +  pimeloyl-CoA(5-)  <=>   8-amino-7-oxononanoic acid zwitterion  +  carbon dioxide  +  coenzyme A(4-),0,1000,8-amino-7-oxononanoate synthase (2.3.1.47),,R03210,2.3.1.47,1,6-Carboxyhexanoyl-CoA + L-Alanine <=> 8-Amino-7-oxononanoate + CoA + CO2,C01063 + C00041 <=> C01092 + C00010 + C00011,"rn00780  Biotin metabolism, , MODULE M00123  Biotin biosynthesis, pimeloyl-ACP/CoA => biotin, M00577  Biotin biosynthesis, BioW pathway, pimelate => pimeloyl-CoA => biotin"
UF01035_C,h_c  +  pmtcoa_c  +  serL_c  -->  3dsphgn_c  +  co2_c  +  coa_c,H +   +  palmitoyl-CoA(4-)  +  L-serine zwitterion  <=>   3-dehydrosphinganinium(1+)  +  carbon dioxide  +  coenzyme A(4-),0,1000,Palmitoyl-CoA:L-serine C-palmitoyltransferase (decarboxylating) (2.3.1.50),,R01281,2.3.1.50,1,Palmitoyl-CoA + L-Serine <=> 3-Dehydrosphinganine + CoA + CO2,C00154 + C00065 <=> C02934 + C00010 + C00011,"rn00600  Sphingolipid metabolism, , MODULE M00094  Ceramide biosynthesis, M00099  Sphingosine biosynthesis"
UF01036_C,1ag3p_c  +  acoa_c  -->  coa_c  +  2.0 h_c  +  paSC_c,Acyl-CoA  +  1-Acyl-sn-glycerol 3-phosphate  -->   phosphatidate(2-)  +  coenzyme A(4-)  +  H + ,0,1000,acyl-CoA:1-acyl-sn-glycerol-3-phosphate 2-O-acyltransferase (2.3.1.51),,R02241,2.3.1.51,1,Phosphatidate + CoA <=> 1-Acyl-sn-glycerol 3-phosphate + Acyl-CoA,C00416 + C00010 <=> C00681 + C00040,"rn00561  Glycerolipid metabolism, rn00564  Glycerophospholipid metabolism, rn01110  Biosynthesis of secondary metabolites, MODULE M00089  Triacylglycerol biosynthesis"
UF01037_C,2ag3p_c  +  acoa_c  -->  coa_c  +  2.0 h_c  +  paSC_c,Acyl-CoA  +  2-Acyl-sn-glycerol 3-phosphate  -->   phosphatidate(2-)  +  coenzyme A(4-)  +  H + ,0,1000,Acyl-CoA:2-acyl-sn-glycerol-3-phosphate O-acyltransferase (2.3.1.52),,R02242,2.3.1.52,1,Acyl-CoA + 2-Acyl-sn-glycerol 3-phosphate <=> CoA + Phosphatidate,C00040 + C03974 <=> C00010 + C00416,
UF01038_C,2obut_c  +  coa_c  -->  for_c  +  ppcoa_c,coenzyme A(4-)  +  2-Oxobutanoate  <=>   propionyl-CoA(4-)  +  Formate,-1000,1000,propanoyl-CoA:formate C-propanoyltransferase (2.3.1.54),,R06987,2.3.1.54,1,2-Oxobutanoate + CoA <=> Propanoyl-CoA + Formate,C00109 + C00010 <=> C00100 + C00058,"rn00640  Propanoate metabolism, "
UF01039_C,accoa_c  +  sprm_c  -->  N1sprm_c  +  coa_c  +  h_c,acetyl-CoA(4-)  +  spermine(4 + )  <=>   N(1)-acetylsperminium(3 + )  +  coenzyme A(4-)  +  H + ,-1000,1000,(2.3.1.57),,ND,2.3.1.57,1,,,
UF01040_C,accoa_c  +  ptrc_c  -->  aprut_c  +  coa_c  +  h_c,putrescine  +  acetyl-CoA(4-)  <=>   coenzyme A(4-)  +  H +   +  N-acetylputrescinium(1+),-1000,1000,acetyl-CoA:putrescine N-acetyltransferase (2.3.1.57),,R01154,2.3.1.57,1,Acetyl-CoA + Putrescine <=> CoA + N-Acetylputrescine,C00024 + C00134 <=> C00010 + C02714,"rn00330  Arginine and proline metabolism, , MODULE M00135  GABA biosynthesis, eukaryotes, putrescine => GABA"
UF01041_C,accoa_c  +  spmd_c  -->  N1aspmd_c  +  coa_c  +  h_c,acetyl-CoA(4-)  +  spermidine(3 + )  <=>   N(1)-acetylspermidinium(2 + )  +  coenzyme A(4-)  +  H + ,-1000,1000,(2.3.1.57),,ND,2.3.1.57,1,,,
UF01044_C,accoa_c  +  crn_c  -->  acrn_c  +  coa_c,acetyl-CoA(4-)  +  L-carnitine  <=>   coenzyme A(4-)  +  O-acetyl-L-carnitine,-1000,1000,Acetyl-CoA:carnitine O-acetyltransferase (2.3.1.7),,R02396,2.3.1.7,0,Acetyl-CoA + Carnitine <=> CoA + O-Acetylcarnitine,C00024 + C00487 <=> C00010 + C02571,
UF01044_M,accoa_m  +  crn_m  <=>  acrn_m  +  coa_m,acetyl-CoA(4-)  +  L-carnitine  <=>   coenzyme A(4-)  +  O-acetyl-L-carnitine,-1000,1000,Acetyl-CoA:carnitine O-acetyltransferase (2.3.1.7),,R02396,2.3.1.7,0,Acetyl-CoA + Carnitine <=> CoA + O-Acetylcarnitine,C00024 + C00487 <=> C00010 + C02571,
UF01044_X,accoa_x  +  crn_x  <=>  acrn_x  +  coa_x,acetyl-CoA(4-)  +  L-carnitine  <=>   coenzyme A(4-)  +  O-acetyl-L-carnitine,-1000,1000,Acetyl-CoA:carnitine O-acetyltransferase (2.3.1.7),,R02396,2.3.1.7,0,Acetyl-CoA + Carnitine <=> CoA + O-Acetylcarnitine,C00024 + C00487 <=> C00010 + C02571,
UF01047_C,accoa_c  +  etoh_c  -->  aces_c  +  coa_c,acetyl-CoA(4-)  +  Ethanol  <=>   coenzyme A(4-)  +  ethyl acetate,0,1000,Acetyl-CoA:alcohol O-acetyltransferase (2.3.1.84),,R00627,2.3.1.84,1,Acetyl-CoA + Alcohol <=> CoA + Acetic ester,C00024 + C00069 <=> C00010 + C01883,
UF01048_C,accoa_c  +  iamoh_c  -->  coa_c  +  iamac_c,acetyl-CoA(4-)  +  isoamylol  <=>   coenzyme A(4-)  +  isoamyl acetate,0,1000,isoamyl acetate esterification (2.3.1.84),,ND,2.3.1.84,1,,,
UF01049_C,2mbtoh_c  +  accoa_c  -->  2mbac_c  +  coa_c,acetyl-CoA(4-)  +  2-methylbutan-1-ol  <=>   coenzyme A(4-)  +  2-methylbutyl acetate,0,1000,2-methylbutyl acetate esterification (2.3.1.84),,ND,2.3.1.84,1,,,
UF01050_C,accoa_c  +  ibutoh_c  -->  coa_c  +  ibutac_c,acetyl-CoA(4-)  +  isobutanol  <=>   coenzyme A(4-)  +  isobutyl acetate,0,1000,isobutyl acetate esterification (2.3.1.84),,ND,2.3.1.84,1,,,
UF01051_C,acACP_c  +  h_c  +  malACP_c  <=>  ACP_c  +  actACP_c  +  co2_c,acetyl-[acyl-carrier protein]  +  malonyl-[acyl-carrier protein]  +  H +   <=>   carbon dioxide  +  holo-[acyl-carrier protein]  +  acetoacetyl-[acp],0,1000,fatty-acyl-CoA synthase (2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179|2.3.1.-),,R04355,2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179|2.3.1.-,0,Acetyl-[acyl-carrier protein] + Malonyl-[acyl-carrier protein] <=> Acetoacetyl-[acp] + CO2 + Acyl-carrier protein,C03939 + C01209 <=> C05744 + C00011 + C00229,"rn00061  Fatty acid biosynthesis, rn01212  Fatty acid metabolism, MODULE M00082  Fatty acid biosynthesis, initiation, M00083  Fatty acid biosynthesis, elongation"
UF01051_M,acACP_m  +  h_m  +  malACP_m  <=>  ACP_m  +  actACP_m  +  co2_m,acetyl-[acyl-carrier protein]  +  malonyl-[acyl-carrier protein]  +  H +   <=>   carbon dioxide  +  holo-[acyl-carrier protein]  +  acetoacetyl-[acp],0,1000,fatty-acyl-CoA synthase (2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179|2.3.1.-),,R04355,2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179|2.3.1.-,0,Acetyl-[acyl-carrier protein] + Malonyl-[acyl-carrier protein] <=> Acetoacetyl-[acp] + CO2 + Acyl-carrier protein,C03939 + C01209 <=> C05744 + C00011 + C00229,"rn00061  Fatty acid biosynthesis, rn01212  Fatty acid metabolism, MODULE M00082  Fatty acid biosynthesis, initiation, M00083  Fatty acid biosynthesis, elongation"
UF01053_C,tdACP_c  +  malACP_c  <=>  3ohxdACP_c  +  ACP_c  +  co2_c  +  h_c,malonyl-[acyl-carrier protein]  +  Tetradecanoyl-[acp]  <=>   H +   +  carbon dioxide  +  holo-[acyl-carrier protein]  +  3-Oxohexadecanoyl-[acp],0,1000,Tetradecanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating) (2.3.1.86),,R04968,2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179|2.3.1.-,0,Tetradecanoyl-[acp] + Malonyl-[acyl-carrier protein] <=> 3-Oxohexadecanoyl-[acp] + CO2 + Acyl-carrier protein,C05761 + C01209 <=> C05762 + C00011 + C00229,"rn00061  Fatty acid biosynthesis, rn01212  Fatty acid metabolism, MODULE M00083  Fatty acid biosynthesis, elongation"
UF01053_M,tdACP_m  +  malACP_m  <=>  3ohxdACP_m  +  ACP_m  +  co2_m  +  h_m,malonyl-[acyl-carrier protein]  +  Tetradecanoyl-[acp]  <=>   H +   +  carbon dioxide  +  holo-[acyl-carrier protein]  +  3-Oxohexadecaanoyl-[acp],0,1000,Tetradecanoyl-[acyl-carrier protein]:malonyl-[acyl-carrier-protein] C-acyltransferase (decarboxylating) (2.3.1.86),,R04968,2.3.1.41|2.3.1.85|2.3.1.86|2.3.1.179|2.3.1.-,0,Tetradecanoyl-[acp] + Malonyl-[acyl-carrier protein] <=> 3-Oxohexadecanoyl-[acp] + CO2 + Acyl-carrier protein,C05761 + C01209 <=> C05762 + C00011 + C00229,"rn00061  Fatty acid biosynthesis, rn01212  Fatty acid metabolism, MODULE M00083  Fatty acid biosynthesis, elongation"
UF01054_C,accoa_c  +  peamn_c  -->  apeamn_c  +  coa_c  +  h_c,2-phenylethanaminium  +  acetyl-CoA(4-)  <=>   coenzyme A(4-)  +  H +   +  N-acetylphenylethylamine,0,1000,acetyl-transferase (2.3.1.87),,ND,2.3.1.87,1,,,
UF01055_C,accoa_c  +  srtn_c  -->  Nacsertn_c  +  coa_c  +  h_c,acetyl-CoA(4-)  +  serotonin(1+)  <=>   H +   +  N-acetylserotonin  +  coenzyme A(4-),0,1000,acetyl-CoA:aralkylamine N-acetyltransferase (2.3.1.87),,R02911,2.3.1.87,1,Acetyl-CoA + Serotonin <=> CoA + N-Acetylserotonin,C00024 + C00780 <=> C00010 + C00978,"rn00380  Tryptophan metabolism, , MODULE M00037  Melatonin biosynthesis, tryptophan => serotonin => melatonin"
UF01058_C,2.0 accoa_c  <=>  aacoa_c  +  coa_c,acetyl-CoA(4-)  <=>   acetoacetyl-CoA(4-)  +  coenzyme A(4-),-1000,1000,acetyl-CoA:acetyl-CoA C-acetyltransferase (2.3.1.9),,R00238,2.3.1.9,0,2 Acetyl-CoA <=> CoA + Acetoacetyl-CoA,2 C00024 <=> C00010 + C00332,"rn00071  Fatty acid degradation, rn00072  Synthesis and degradation of ketone bodies, rn00280  Valine, leucine and isoleucine degradation, rn00310  Lysine degradation, rn00362  Benzoate degradation, rn00380  Tryptophan metabolism, rn00620  Pyruvate metabolism, rn00630  Glyoxylate and dicarboxylate metabolism, rn00640  Propanoate metabolism, rn00650  Butanoate metabolism, rn00720  Carbon fixation pathways in prokaryotes, rn00900  Terpenoid backbone biosynthesis, rn01110  Biosynthesis of secondary metabolites, rn01120  Microbial metabolism in diverse environments, rn01130  Biosynthesis of antibiotics, rn01200  Carbon metabolism, rn01212  Fatty acid metabolism, MODULE M00087  beta-Oxidation, M00088  Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone, M00095  C5 isoprenoid biosynthesis, mevalonate pathway, M00373  Ethylmalonyl pathway, M00374  Dicarboxylate-hydroxybutyrate cycle, M00375  Hydroxypropionate-hydroxybutylate cycle, M00849  C5 isoprenoid biosynthesis, mevalonate pathway, archaea"
UF01058_M,2.0 accoa_m  <=>  aacoa_m  +  coa_m,2 acetyl-CoA(4-)  <=>   acetoacetyl-CoA(4-)  +  coenzyme A(4-),-1000,1000,acetyl-CoA:acetyl-CoA C-acetyltransferase (2.3.1.9),,R00238,2.3.1.9,0,2 Acetyl-CoA <=> CoA + Acetoacetyl-CoA,2 C00024 <=> C00010 + C00332,"rn00071  Fatty acid degradation, rn00072  Synthesis and degradation of ketone bodies, rn00280  Valine, leucine and isoleucine degradation, rn00310  Lysine degradation, rn00362  Benzoate degradation, rn00380  Tryptophan metabolism, rn00620  Pyruvate metabolism, rn00630  Glyoxylate and dicarboxylate metabolism, rn00640  Propanoate metabolism, rn00650  Butanoate metabolism, rn00720  Carbon fixation pathways in prokaryotes, rn00900  Terpenoid backbone biosynthesis, rn01110  Biosynthesis of secondary metabolites, rn01120  Microbial metabolism in diverse environments, rn01130  Biosynthesis of antibiotics, rn01200  Carbon metabolism, rn01212  Fatty acid metabolism, MODULE M00087  beta-Oxidation, M00088  Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone, M00095  C5 isoprenoid biosynthesis, mevalonate pathway, M00373  Ethylmalonyl pathway, M00374  Dicarboxylate-hydroxybutyrate cycle, M00375  Hydroxypropionate-hydroxybutylate cycle, M00849  C5 isoprenoid biosynthesis, mevalonate pathway, archaea"
UF01058_X,2.0 accoa_x  <=>  aacoa_x  +  coa_x,2.0 acetyl-CoA(4-)  <=>   acetoacetyl-CoA(4-)  +  coenzyme A(4-),-1000,1000,acetyl-CoA:acetyl-CoA C-acetyltransferase (2.3.1.9),,R00238,2.3.1.9,0,2 Acetyl-CoA <=> CoA + Acetoacetyl-CoA,2 C00024 <=> C00010 + C00332,"rn00071  Fatty acid degradation, rn00072  Synthesis and degradation of ketone bodies, rn00280  Valine, leucine and isoleucine degradation, rn00310  Lysine degradation, rn00362  Benzoate degradation, rn00380  Tryptophan metabolism, rn00620  Pyruvate metabolism, rn00630  Glyoxylate and dicarboxylate metabolism, rn00640  Propanoate metabolism, rn00650  Butanoate metabolism, rn00720  Carbon fixation pathways in prokaryotes, rn00900  Terpenoid backbone biosynthesis, rn01110  Biosynthesis of secondary metabolites, rn01120  Microbial metabolism in diverse environments, rn01130  Biosynthesis of antibiotics, rn01200  Carbon metabolism, rn01212  Fatty acid metabolism, MODULE M00087  beta-Oxidation, M00088  Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone, M00095  C5 isoprenoid biosynthesis, mevalonate pathway, M00373  Ethylmalonyl pathway, M00374  Dicarboxylate-hydroxybutyrate cycle, M00375  Hydroxypropionate-hydroxybutylate cycle, M00849  C5 isoprenoid biosynthesis, mevalonate pathway, archaea"
UF01059_C,alaD_c  +  glnL_c  <=>  gluala_c  +  nh4_c,L-glutamine zwitterion  +  D-alanine zwitterion  <=>   L-gamma-glutamyl-D-alaninate(1-)  +  Ammonium,-1000,1000,L-Glutamine:D-alanine gamma-glutamyltransferase (2.3.2.14),,R01149,2.3.2.14,1,D-Alanine + L-Glutamine <=> Ammonia + gamma-L-Glutamyl-D-alanine,C00133 + C00064 <=> C00014 + C03738,
UF01060_C,alaL_c  +  gthrd_c  -->  cgly_c  +  gluala_c,Reduced glutathione  +  L-alanine zwitterion  <=>   L-cysteinylglycine zwitterion  +  L-gamma-glutamyl-D-alaninate(1-),0,1000,(2.3.2.2),General Reaction ,RXN-6601,2.3.2.2,1,,,
UF01062_M,accoa_m  +  h2o_m  +  oaa_m  -->  cit_m  +  coa_m  +  h_m,acetyl-CoA(4-)  +  water  +  oxaloacetate(2-)  <=>   citrate(3-)  +  coenzyme A(4-)  +  H + ,0,1000,acetyl-CoA:oxaloacetate C-acetyltransferase (thioester-hydrolysing) (2.3.3.1|2.3.3.3|2.3.3.16),,R00351,2.3.3.1|2.3.3.3|2.3.3.16,0,Citrate + CoA <=> Acetyl-CoA + H2O + Oxaloacetate,C00158 + C00010 <=> C00024 + C00001 + C00036,"rn00020  Citrate cycle (TCA cycle), rn00630  Glyoxylate and dicarboxylate metabolism, rn01110  Biosynthesis of secondary metabolites, rn01120  Microbial metabolism in diverse environments, rn01130  Biosynthesis of antibiotics, rn01200  Carbon metabolism, rn01210  2-Oxocarboxylic acid metabolism, rn01230  Biosynthesis of amino acids, MODULE M00009  Citrate cycle (TCA cycle, Krebs cycle), M00010  Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate, M00012  Glyoxylate cycle, M00740  Methylaspartate cycle"
UF01062_X,accoa_x  +  h2o_x  +  oaa_x  -->  cit_x  +  coa_x  +  h_x,acetyl-CoA(4-)  +  water  +  oxaloacetate(2-)  <=>   citrate(3-)  +  coenzyme A(4-)  +  H + ,0,1000,acetyl-CoA:oxaloacetate C-acetyltransferase (thioester-hydrolysing) (2.3.3.1|2.3.3.3|2.3.3.16),,R00351,2.3.3.1|2.3.3.3|2.3.3.16,0,Citrate + CoA <=> Acetyl-CoA + H2O + Oxaloacetate,C00158 + C00010 <=> C00024 + C00001 + C00036,"rn00020  Citrate cycle (TCA cycle), rn00630  Glyoxylate and dicarboxylate metabolism, rn01110  Biosynthesis of secondary metabolites, rn01120  Microbial metabolism in diverse environments, rn01130  Biosynthesis of antibiotics, rn01200  Carbon metabolism, rn01210  2-Oxocarboxylic acid metabolism, rn01230  Biosynthesis of amino acids, MODULE M00009  Citrate cycle (TCA cycle, Krebs cycle), M00010  Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate, M00012  Glyoxylate cycle, M00740  Methylaspartate cycle"
UF01063_C,aacoa_c  +  accoa_c  +  h2o_c  <=>  coa_c  +  h_c  +  3h3mglutcoa_c,acetoacetyl-CoA(4-)  +  acetyl-CoA(4-)  +  water  <=>   coenzyme A(4-)  +  H +   +  (3S)-3-hydroxy-3-methylglutaryl-CoA(5-),0,1000,acetyl-CoA:acetoacetyl-CoA C-acetyltransferase (thioester-hydrolysing. carboxymethyl-forming) (2.3.3.10),,R01978,2.3.3.10,1,(S)-3-Hydroxy-3-methylglutaryl-CoA + CoA <=> Acetyl-CoA + H2O + Acetoacetyl-CoA,C00356 + C00010 <=> C00024 + C00001 + C00332,"rn00072  Synthesis and degradation of ketone bodies, rn00280  Valine, leucine and isoleucine degradation, rn00650  Butanoate metabolism, rn00900  Terpenoid backbone biosynthesis, rn01110  Biosynthesis of secondary metabolites, rn01130  Biosynthesis of antibiotics, MODULE M00088  Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone, M00095  C5 isoprenoid biosynthesis, mevalonate pathway, M00849  C5 isoprenoid biosynthesis, mevalonate pathway, archaea"
UF01064_C,glx_c  +  h2o_c  +  ppcoa_c  -->  2hglutR_c  +  coa_c  +  h_c,Glyoxylate  +  water  +  propionyl-CoA(4-)  <=>   coenzyme A(4-)  +  (R)-2-hydroxyglutarate(2-)  +  H + ,0,1000,propanoyl-CoA:glyoxylate C-propanoyltransferase (thioester-hydrolysing. 2-carboxyethyl-forming);2-hydroxyglutarate glyoxylate-lyase (CoA-propanoylating) (2.3.3.11),,R00932,2.3.3.11,1,2-Hydroxyglutarate + CoA <=> Propanoyl-CoA + H2O + Glyoxylate,C02630 + C00010 <=> C00100 + C00001 + C00048,
UF01066_C,3mob_c  +  accoa_c  +  h2o_c  -->  3c3hmp_c  +  coa_c  +  h_c,3-Methyl-2-oxobutanoate  +  acetyl-CoA(4-)  +  water  <=>   3-Carboxy-3-hydroxy-4-methylpentanoate  +  coenzyme A(4-)  +  H + ,0,1000,acetyl-CoA:3-methyl-2-oxobutanoate C-acetyltransferase (thioester-hydrolysing. carboxymethyl-forming);3-Carboxy-3-hydroxy-4-methylpentanoate 3-methyl-2-oxobutanoate-lyase (CoA-acetylating) (2.3.3.13),,R01213,2.3.3.13,1,alpha-Isopropylmalate + CoA <=> Acetyl-CoA + 3-Methyl-2-oxobutanoic acid + H2O,C02504 + C00010 <=> C00024 + C00141 + C00001,"rn00290  Valine, leucine and isoleucine biosynthesis, rn00620  Pyruvate metabolism, rn01110  Biosynthesis of secondary metabolites, rn01210  2-Oxocarboxylic acid metabolism, rn01230  Biosynthesis of amino acids, MODULE M00432  Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate"
UF01066_M,3mob_m  +  accoa_m  +  h2o_m  -->  3c3hmp_m  +  coa_m  +  h_m,3-Methyl-2-oxobutanoate  +  acetyl-CoA(4-)  +  water  <=>   3-Carboxy-3-hydroxy-4-methylpentanoate  +  coenzyme A(4-)  +  H + ,0,1000,acetyl-CoA:3-methyl-2-oxobutanoate C-acetyltransferase (thioester-hydrolysing. carboxymethyl-forming);3-Carboxy-3-hydroxy-4-methylpentanoate 3-methyl-2-oxobutanoate-lyase (CoA-acetylating) (2.3.3.13),,R01213,2.3.3.13,1,alpha-Isopropylmalate + CoA <=> Acetyl-CoA + 3-Methyl-2-oxobutanoic acid + H2O,C02504 + C00010 <=> C00024 + C00141 + C00001,"rn00290  Valine, leucine and isoleucine biosynthesis, rn00620  Pyruvate metabolism, rn01110  Biosynthesis of secondary metabolites, rn01210  2-Oxocarboxylic acid metabolism, rn01230  Biosynthesis of amino acids, MODULE M00432  Leucine biosynthesis, 2-oxoisovalerate => 2-oxoisocaproate"
